LMO1	8202426	8242001
TTC21A	39124155	39155398
SNRPD1	17446227	17464204
ARHGAP5	31616245	31698685
LINGO2	27938083	28709303
SLC15A3	60461130	60475833
TAF1A-AS1	220829884	220832598
BIRC2	101723122	101754611
WWP2	68430140	68533145
ADCY4	23857394	23874117
MAPT	41327541	41461546
GUSBP2	26947244	27032312
TNFRSF11A	58143499	58205923
FAM122B	133731261	133758928
CSTF3	33062705	33139613
CIZ1	129968164	129994204
CARS	2978727	3035257
ATXN3	91594648	91642718
SMAP1	71434953	71628437
ENTPD6	25124338	25155360
PARP9	123729449	123765837
SAA1	18244383	18248099
CA1	86427709	86477635
SYT14	208178141	208404256
CASK	41259132	41667231
SEMA7A	72488682	72513054
TBRG1	123997951	124011032
RTN1	59132446	59407310
C18orf8	19337431	19365769
EZH2	148135396	148211534
PPAP2B	56733006	56817845
COLCA2	110675185	110684670
SH2D3A	6703172	6718523
BTBD9	38244204	38671821
PRAMEF20	13609493	13620390
GYLTL1B	45900802	45907223
FAM174B	90961682	91000035
AQP6	48652886	48657189
TULP2	54076033	54093808
ECI2	4060925	4080830
LTBP3	65062605	65082275
GSTT1	22706132	22714311
CIDEC	9883393	9896938
C6orf1	34322134	34324863
DLEC1	38055699	38139232
MIR6823	48562397	48562458
ZSWIM7	15820599	15843731
CIRBP	1220266	1224171
CDH2	23784927	24011443
PJA1	68297305	68302090
ERI3	44459328	44593538
RASAL3	15423437	15436382
SPP1	89115825	89123587
CCNT2-AS1	135340672	135392646
TPO	1397186	1525506
DCAF8	158475635	158498901
CDHR5	606564	615067
FAM184B	17242806	17392233
LOC101929194	93402671	93417476
FAM45A	120853566	120887486
CEACAM20	49702050	49725388
LRRC43	121218218	121253971
MIR633	58375307	58375405
FAM133A	92815667	92853929
FGF12	193339875	193928082
CETN3	89724907	89741359
LARP1B	129201870	129249510
GLIDR	41942705	41945177
LOC101928035	72783791	72806921
LIMS3-LOC440895	110595032	110665189
LOC101927043	47273047	47425717
MICB	2710311	2726545
LOC283299	7828873	7884078
LOC101928418	12515903	12550177
MFI2-AS1	198214173	198216012
OR4F13P	100199844	100208050
MRPL13	121477263	121526828
RAB2A	61592022	61698757
PXT1	36466306	36518644
ADAM2	39720410	39814965
RELA	65177642	65187019
C3P1	10013031	10045813
VRK2	58127280	58240559
NTMT1	131428252	131438231
LINC00264	26918799	26923257
VDR	46521586	46585081
DAZ4	23684889	23754642
TRIM39	1743133	1760023
USP17L11	8950226	8951819
GKAP1	85544155	85622572
FGD6	93994655	94135371
CCL14	31334804	31337877
DKK4	42350742	42353831
MIR93	99529326	99529406
HCG18	1502032	1541774
AP3B2	81125087	81175714
PAFAH1B2	116520209	116546972
CPT1B	49354155	49363962
ITSN2	24279238	24436901
PLEKHJ1	2184154	2187328
CD300LF	70202042	70220734
ASB9	15172029	15198510
KIAA1549	138166666	138316604
NWD1	16691786	16789774
PLEKHB2	131578889	131623895
CDV3	134775967	134791808
MIR4468	137459043	137459107
TTTY21	10165261	10168905
DYRK1B	45007826	45016713
SNORA45B	8663561	8663692
HFE	26195487	26203448
SPG20-AS1	35818567	35841872
ASAH2B	52169693	52184575
EYA3	28176370	28287735
HES2	6397880	6402566
ZNF568	42099070	42135485
LINC00929	23912052	23929277
LOC101928565	166699975	166731506
OR4X2	48223231	48224143
MMD2	4912145	4965370
GSTK1	142670643	142676344
UQCRB	97308079	97317038
SCNN1D	1205678	1217272
SETDB1	149165438	149203844
TBC1D3C	33358358	33369299
LOC100506188	57233280	57236103
CEACAM1	47703297	47724501
FBXW10	18588050	18623387
PIWIL3	23445000	23500687
KDM4C	6747640	7165648
TLE4	81376507	81531616
UGCG	113698866	113737475
AURKAIP1	1298972	1300681
SYNJ2	158358067	158440195
RPRD1A	31858849	31901555
KBTBD2	32874302	32897993
RPL17	45268848	45272832
KLK11	56217298	56223102
QDPR	17097113	17122955
SLIT1	98747784	98935673
TUBGCP5	20384835	20425332
WDR59	73464971	73576518
TBC1D3H	31820175	31831120
MIR145	148790401	148790489
ISPD	16093676	16427472
TMEM139	142692113	142695264
LGALS7	43953447	43955997
CYP46A1	99220507	99263391
CNOT8	154218271	154236545
TTTY17A	23407118	23408250
HSF5	53852526	53920761
RBM33	155129963	155266940
DMKN	40679958	40693231
MORF4L2	102817081	102828402
MIR764	113780173	113780258
GSAP	76778003	76883653
MAMLD1	149364377	149433106
SERINC3	42558277	42584140
KDM1A	23218527	23282771
ZNF658B	39433813	39454526
DNAH8	38791094	39106552
SHOC2	112713872	112763415
ANO6	43896036	44112401
R3HDM2	55933814	55990513
PAK1	76710707	76862756
PDLIM5	95592030	95808401
LINC01007	100995307	100999006
NDUFA5	122964287	122985194
TAS2R40	142629293	142630265
ENTPD8	139448636	139455722
GSTM3	110078076	110085183
SSX1	47999695	48011823
ORC2	201483138	201536669
NME7	167368391	167603825
IL1RL1	102320141	102328992
MAEL	165211442	165258073
WDR86	150709139	150738057
OR6C70	54149250	54150189
LOC100303749	65276388	65277157
PDC	184679320	184696863
KCNB2	73612179	74013138
CDKN2C	51208229	51212897
ZNRF2P2	29690912	29691962
ZNF614	57208388	57223492
MIR5696	101292343	101292428
PHYHIP	22133160	22145796
SERF2	41871866	41875579
LOC101929279	30540786	30561625
SPN	29581771	29589324
LYRM1	20819895	20843831
RPS6KC1	211291197	211513431
THEMIS	128071031	128263919
A1BG	63549983	63556677
COX7B	77041616	77047537
CES1	54394264	54424576
MIR150	54695853	54695937
PLEKHA2	38877909	38950587
GPM6B	13702017	13745235
C21orf58	46545471	46568199
ATP2C2	82959629	83055294
PSMA3	57781275	57808480
DCUN1D4	52403922	52477760
MGMT	131155443	131455773
RIMS1	72653126	73169566
EME1	45805579	45813819
BCL2L11	111594961	111642493
ZNF295-AS1	42302371	42318098
ZFP57	1095477	1100267
AASS	121500833	121571580
CASS4	54420720	54467803
UBXN7	197564765	197643742
CFL2	34249338	34253780
CIDEA	12244359	12267594
HOGA1	99334091	99362545
MIR1294	153706858	153707000
KIF27	85641434	85726200
SMAD3	65145248	65274587
RGS4	161305667	161313216
C1orf86	2110847	2116074
CXorf40A	148430424	148437782
MIR190B	152432764	152432843
CMTM5	22915856	22918821
ERICH1-AS1	677604	1075184
SAMHD1	34953640	35013660
SRSF8	94439688	94444035
BTLA	113665502	113701098
SLC17A6	22316242	22357622
C14orf93	22525949	22549250
ATL1	50096492	50169534
MLYCD	82490230	82507288
VRK2	58127350	58240559
MIR202	134911005	134911115
HRASLS5	62985451	63015256
LOC101927100	114965750	114984015
THADA	43632710	43676617
LOC646471	26019031	26022684
MIR744	11925940	11926038
EMID1	27931900	27985586
ANAPC16	73645763	73665624
MIR483	2111939	2112015
SETD4	36337851	36354532
ZSCAN2	82945252	82951120
LOC101927780	61092742	61106665
FBLN7	112612432	112662262
CLDN14	36754789	36774258
MIR7641-2	106163760	106163810
SRSF10	1498501	1514610
LINC00839	42290944	42310791
GAS2	22646229	22791123
TRIM52-AS1	180620818	180624173
CREBZF	85046255	85053830
HPCAL1	10387739	10485194
CLSTN1	9711665	9807171
AQP5	48641545	48645732
EPB42	41276717	41300615
TAC4	45270669	45280378
CCDC124	17904823	17915794
PAGE2B	55118213	55122061
RPL38	69711389	69717614
RTN4	55052830	55131238
PAQR6	154479735	154484532
HPSE2	100206823	100985622
MCM4	49035315	49053272
DIRC1	189306709	189363076
NEK6	126094070	126154540
PLTP	43960665	43974410
IGF2	2106917	2118930
BRD9	916849	945939
KGFLP1	46527552	46586816
P4HA2	131556202	131591455
HMGA2	64504506	64632578
ATAD5	26183148	26246421
OSBPL6	178767453	178972406
ARHGAP32	128340164	128567303
RANGAP1	39970726	40011967
BEAN1	65018700	65074246
SYNGR1	38090120	38104340
DHRS4L2	23508922	23545459
BRWD3	79811642	79951889
IGF2BP1	44429772	44488506
TSSC4	2378823	2381684
MUC1	153424923	153429330
BCKDHA	46595533	46622750
LOC101926962	46979166	46985723
PAX6	31762915	31789477
LOC148709	201097504	201110992
SNX3	108639113	108689157
LOC101927901	66389093	66409522
OR4C15	55078358	55079471
TSLP	110433676	110441621
GK2	80546530	80548396
LOC554223	29867661	29873563
KLHL2	166350620	166463758
LETMD1	49728348	49740474
SP140	230798688	230812035
CCSER2	86078324	86268257
SMTN	29807281	29830610
GSKIP	95899541	95923380
R3HDM4	847502	864225
CDK15	202379546	202468518
LYRM2	90398663	90405195
LOC100286922	234327700	234328730
PPCDC	73102948	73130120
VAC14	69278842	69392562
SDHC	159550789	159601159
SNORD79	172101110	172101191
MIR374A	73423845	73423917
FOXP1	71086554	71436601
MIR518B	58897802	58897885
LINC01341	245019541	245021411
CADM2	85858321	86206269
ULK4P1	28652049	28680203
AHRR	357290	491405
NDOR1	139219939	139233634
LRG1	4488226	4491036
TRMT112	63840539	63842132
MEIS2	34970513	35179633
PLRG1	155675598	155691035
MAGEB1	30171768	30180076
MIR4646	3114932	3114995
TCN2	29333069	29353047
EPGN	75393050	75401384
CRLS1	5934738	5968697
TMEM38A	16632937	16660816
HEXIM2	40593323	40603190
VSTM1	59235891	59259019
MTRF1L	153361120	153365643
CSDE1	115061056	115102194
TOMM5	37578411	37582636
FIGNL1	50479320	50485582
EIF3C	28630238	28654551
AKR1D1	137411717	137453590
PCDHA9	140207540	140213928
TK2	65099406	65141816
SELE	167958404	167969844
PRKACB	84402454	84443710
HIGD1B	40279246	40283374
ATP5B	55318225	55326119
SLC6A14	115481774	115506653
HN1	70642932	70660983
ACBD5	27524148	27571074
ASPH	62750372	62789753
INPP5J	29848908	29860683
TXNDC8	112105687	112139985
SH3BP2	2790338	2812621
SSR1	7226374	7258546
PPM1F	20603791	20637250
DEFB114	50035963	50039777
ITGA9-AS1	37770183	37878275
ATF7IP	14409832	14547136
MCCC2	70918870	70990286
FAM110A	762339	774922
MIR4694	19738125	19738205
RPS6KA1	26744929	26774107
ANKRD66	46822612	46834913
SLC25A26	66094324	66512041
SH3GL1P1	27391467	27393964
RCAN1	34810610	34908615
RIMS2	104582151	105335832
MIR6860	66569689	66569755
MKRN2OS	12556279	12561963
DLEU1-AS1	49993069	49999586
MCF2	138491595	138552666
DMAP1	44451711	44458938
C7orf34	142346724	142348079
CABYR	19972917	19995562
HTR4	147841225	147996817
FANCA	88331459	88410566
CTC-436P18.1	60493899	60563664
SPAG16	213857347	213890954
COX8A	63498654	63500591
USP17L12	8959716	8961309
NET1	5444513	5491019
GLIPR1L2	74071116	74112444
EIF3F	7965442	7974294
C6orf25	2938697	2942062
PCDHGA7	140742489	140872730
SEC24B	110574376	110681064
PPP6C	126948672	126992039
BARD1	215298614	215382680
LOC102606466	12863525	12865611
CSPG5	47578731	47596734
GAGE8	49094103	49101364
SEMA3B	50285553	50289606
TMEM106B	12217372	12243415
SLC14A1	41558089	41586483
HPD	120761815	120781152
SLC7A6OS	66892018	66902369
ZNF597	3422422	3433538
GJA9-MYCBP	39100748	39119885
LOC101928626	552622	554252
CLOCK	55988824	56106856
LINC00469	69257003	69336271
CES5AP1	22031792	22054313
LINC00559	89510504	89569972
TTYH2	69756099	69769752
INSC	15127223	15225331
ZNF430	20995265	21034692
ARHGAP12	32134331	32257810
ABHD10	113180412	113194905
PSENEN	40928317	40929896
PMEPA1	55656853	55718437
DDIT3	56196637	56200567
LINC00637	103383810	103394139
C20orf24	34667550	34674374
KIAA0319	24652310	24754362
SPHAR	227506751	227507873
GUCY1A3	156807564	156877664
CREBL2	12656033	12689309
CEP70	139695870	139795915
NUF2	161558346	161592177
CNOT10	32701640	32790371
ANTXR1	69093779	69227000
GIT1	24924612	24940736
POLH	43651855	43696238
TMEM242	1510169	1545407
AK8	134590785	134744019
LOC101926955	25884447	25897924
RPS6KC1	211291197	211513431
KRTCAP3	27518736	27520668
UNC13D	71334901	71352393
TARP	38265768	38279773
MNT	2234103	2251008
FHL5	97117144	97171233
MEG3	100362197	100397113
TAAR5	132951423	132952570
SRRT	100310636	100324221
MIR8054	23397226	23397312
TRIM43B	95506441	95514206
ANKAR	190248955	190319621
NRG3	83625049	84736915
ECD	74564287	74597859
C2orf43	20747254	20886371
LOC101929268	49626679	49773622
ARFRP1	61800438	61809809
SERINC2	31659246	31680114
PTPN20B	48357047	48447930
TXLNG	16714475	16772563
KCNJ1	128213118	128242478
BRD9	916849	945939
DCTN4	150068501	150118275
ZNF550	62745015	62763043
PRMT5	22459559	22468634
PLA1A	120801807	120831348
HGF	81209942	81237388
JKAMP	59020913	59041877
LGR5	70119816	70266355
ZXDC	127639133	127677452
LRRTM4	77597294	77603002
ZNF883	114799220	114814293
CPZ	8645286	8672388
VTCN1	117487731	117555105
KIAA1324L	86344158	86507486
CDV3	134775967	134791808
EGLN2	45997173	46006186
GLRA4	102860157	102870208
ZNF26	132073006	132099227
LINC01215	109326600	109340147
MAPKAPK5	110764414	110815611
RWDD3	95472298	95485369
RPUSD2	38648783	38654185
SNHG4	138637339	138646772
PARN	14437057	14631629
SH3RF1	170251981	170428824
SNORA48	7418754	7418889
RNF185	29886137	29933005
AGER	32256722	32260077
ZCWPW2	28365643	28541636
LITAF	11549078	11588307
FAM135B	139211447	139578247
C6orf48	31910670	31915522
HNRNPA1P10	52960799	52964930
BCDIN3D-AS1	48508592	48521204
C1QL2	119630288	119632941
PHF6	133335007	133390488
MIR1234	4471635	4471655
ZFP36L1	68324124	68332713
FOXRED1	125644249	125653237
PSORS1C3	2391327	2395493
TMEM199	23708730	23714832
FCRLA	159943385	159950766
CT47A1	119939140	119942459
FNIP1	131005305	131160655
GNAL	11679013	11875683
TTC25	37340401	37371194
LIPI	14403005	14505083
HIST2H2AC	148125148	148125585
USB1	56592777	56613028
MIR4324	54503865	54503937
PKP3	384182	394908
MIR3145	138798042	138798124
GUCA1B	42258999	42270672
C12orf79	90902882	91060578
GDF1	18840354	18867953
OSBPL2	60246935	60304664
DNAH2	7561802	7587944
LOC100507205	42165868	42231816
NUDT7	76313889	76333658
GSTT1	22706132	22714311
GFOD1	13577480	13595848
ERMARD	169893642	169923605
NME9	139462968	139531418
ESRRA	63829575	63840788
TUBB4A	6445329	6453595
AHNAK	62039949	62070908
ANAPC15	71498280	71501470
POMZP3	76077238	76094556
GRIA1	152850276	153173622
PYGM	64270436	64284763
SLC7A14	171660035	171786557
OR51E2	4657976	4675652
CNTD1	38204379	38217131
HORMAD2-AS1	28734730	28806469
MIR378C	132650840	132650921
FAM120C	54216946	54226439
BCL11B	98705377	98807803
AGL	100099353	100162167
N6AMT1	29166383	29179566
LOC388692	147553753	147558367
MOB4	198088539	198126668
C16orf54	41077	44635
ME3	85829797	86061326
ADAMTS14	72102564	72192201
NEDD4	53906408	53996621
MIR634	62213651	62213748
WNT9B	42283966	42309436
KLK7	56171546	56178883
AKAP11	41744288	41795403
COL6A2	46342460	46377191
WDR17	177223978	177340973
RUFY3	71789517	71874478
UGT1A6	234266250	234346690
TCEAL8	102394578	102396777
COL4A6	107285492	107568316
HADHB	26321119	26366837
ANKS4B	21152516	21171251
CORO1C	107563015	107648748
E2F8	19202185	19219083
LONP2	46835578	46945391
RPL13AP17	77814494	77826706
ABCF1	1987727	2007863
TP63	190831909	191097762
MLLT10	21863106	21886120
SLC26A5	102801890	102873860
KCND1	48703582	48713195
SYN1	47316243	47364200
AKAP12	151602826	151721390
NDUFB3	201644706	201658719
PRMT5-AS1	22458504	22462456
MAPK10	87155299	87247830
RNF2	183281173	183338363
OPRM1	154402238	154471845
RAD51D	30450924	30471001
LOC100133331	180683112	180687802
ZNF445	44456265	44494166
POLR3B	105275565	105428106
ALPL	21708444	21777492
RUNX1	35081967	35343465
SLC38A6	60517584	60620204
ROPN1L-AS1	10493846	10494963
LMO3	16592572	16652415
LINC01254	10395129	10404367
NEMF	49320281	49389541
GHRL	10302433	10309631
FAM13A-AS1	89849962	89870277
SAG	233881047	233920440
LOC441242	64749358	64873232
PLEKHA8P1	43853083	43896056
SPOP	45031244	45110524
FAM135A	71179827	71327598
DNAH11	21549357	21907711
NDUFAF6	96106389	96140120
GAS8	88613537	88638880
C2CD2	42178287	42219868
ATP2A1	28798864	28823331
SLC6A9	44234741	44269751
TRIM49C	89403921	89414841
SEMA3E	82831157	83116415
CRISP3	49803053	49820127
LINC00433	87991084	87995765
CHM	85002840	85189222
ECM1	148747110	148752889
IL12RB2	67545634	67635171
LOC101929199	26828198	26892945
FOXJ3	42414796	42573223
EI24	124944492	124959794
NOP16	175743545	175748369
CLDN12	89870583	89883204
KDM6A	44617364	44856801
TKT	53234692	53265170
UBAP2L	152459948	152510610
MARK1	218768147	218822863
RAB34	24065425	24069413
CCDC28B	32438573	32443578
ECE1	21416326	21544621
CUL7	43113332	43129661
DLGAP4-AS1	34569518	34635092
NRM	1902703	1905786
SMUG1	52860408	52869045
NPTN	71639396	71712806
DRD4	627304	630705
SLX4IP	10363950	10552027
GALP	61379200	61388956
DYNC1LI2	65312299	65343026
SLC22A18	2880087	2903052
GUCA1A	42231121	42255772
ELF1	40404054	40491508
GK	30581396	30659498
LOC727751	427719	664758
CTAGE5	38806078	38890148
SLFN12	30762053	30784308
CDK19	111037873	111243781
HHLA2	109498026	109579821
CTXN1	7895380	7897051
BCL2L12	54860210	54868985
VNN2	133106701	133120840
CCDC162P	109722198	109736116
SSBP1	141084875	141096757
SRGAP2	204582822	204704406
EXD2	68727946	68780490
RFX4	105602606	105680712
RPL13A	54682622	54687376
MFF	227898110	227930796
LOC100505887	6710173	6712659
CUL4A	112911008	112967393
RAB39B	154140712	154147068
TYW5	200501878	200528704
C6orf136	30722794	30728966
GAPDH	6514645	6517802
ACSF2	45858517	45907205
CD226	65681172	65775392
LLGL1	18069660	18088913
MAP2K7	7874664	7885368
LOC100996671	125703444	125740817
NCOA7-AS1	126160699	126181697
VGLL4	11572540	11621055
OASL	119942477	119961428
THEMIS2	28071640	28085783
PRR20D	56619622	56622644
MVK	108495882	108519458
LNX1	54021193	54152510
MIR3689D2	136881943	136882023
KRTAP8-1	31106885	31107441
EWSR1	27993997	28026515
KRTAP20-1	30910644	30910815
FGL2	76660623	76667086
CCNA1	35903966	35915019
CCL4L2	31562577	31564393
LY6G5B	31746706	31748206
PPP3CC	22354427	22454602
C1orf226	160618143	160623232
FAM182B	25692101	25724878
GNB1	1706583	1812416
SOCS4	54563593	54585959
PNPLA8	107898101	107953998
RUNDC3A	39741452	39750764
OR10AG1	55491609	55492515
TMEM165	55956836	55987099
GFRAL	55300225	55375250
DCAF6	166172420	166311705
HSBP1L1	75825569	75831811
FANCD2	10043112	10116344
ATP1B1	167342570	167368584
CASP12	104261654	104274607
PDE6B	609362	654681
ASH1L-AS1	153798395	153800359
KRTDAP	40670065	40673273
USE1	17187154	17191638
RNF4	2440592	2487384
DCLK1	35240788	35327998
LOC101929441	202377158	202378760
PAXIP1-AS2	154351159	154372129
PKD1	2078711	2125900
LINC00111	41972530	41990565
RUSC2	35479948	35551895
UBL7	72525370	72540582
TSPEAR	44742202	44955923
C1QTNF4	47567791	47572537
MIDN	1199551	1210142
MYOM3	24255117	24311252
ALDH1L1	127305093	127382335
EVX1	27248688	27253963
ENTHD1	38468994	38619740
ASCC1	73525795	73646205
LINC00282	51285483	51317287
LSMEM1	111908143	111918179
IL27	28418183	28425656
GTF2H3	122684238	122713104
SEPT9	72795567	73008273
FANCB	14771449	14801105
HSP90B1	102848241	102865838
TSPY1	9914563	9917358
TRIM3	6426418	6451790
HIST1H2BN	27914418	27914867
DCAKD	40456231	40494003
SPATA31A7	65243185	65249430
MIR5003	76162929	76162956
AKR1E2	4858368	4880251
LINC01480	46733699	46735106
DERL2	5318336	5330218
USP14	148482	203739
RPL9	39132139	39136963
FAM47E-STBD1	77391876	77451307
LINC00339	22224270	22230304
FAS	90740267	90765522
MOG	1080065	1095458
GAK	833064	916174
C1orf162	111818013	111822657
SLC35E3	67426202	67446120
HEXA	70422831	70455574
NLGN1	174598931	175483833
KRT85	51040056	51047576
MIR3125	12794943	12795021
ORC3	88356503	88433891
ELOVL1	43601654	43606332
SMCR8	18159318	18172095
MEOX1	39073283	39094788
ANKFY1	4013413	4114023
UTY	13869652	14101944
DUSP11	73842832	73860792
LIN28B	105511615	105637900
WT1	32365897	32413657
RGS6	71469538	72099215
TMPRSS11E	68995761	69045917
MTMR2	95205691	95297019
PTPRU	29435614	29525912
MYO5B	45603153	45975449
CHDH	53825363	53855460
LOC400661	72530973	72534580
HINFP	118497442	118510975
MMP7	101896448	101906688
ZBTB48	6562637	6571927
MKL2	14072696	14268131
FAM13A	89866127	90197369
LOC441666	42147319	42183499
LOC101929140	40605063	40708822
TBPL1	134315000	134350331
DOCK10	225338050	225615574
MUC21	2198416	2203546
FBN1	46487794	46725277
TXLNGY	20188631	20211697
LOC100132735	140133902	140223301
SAP30BP	71174790	71215737
SNAP91	84319323	84475239
PUF60	144970501	144983544
DNAJC2	102740156	102772556
ATRNL1	116843113	116921116
TMEM60	77260980	77265683
SLC39A8	103391220	103485433
FAT4	126457016	126633537
C5orf64	60969364	61038119
MIR7641-2	4373234	4373284
SNORA72	99123489	99123621
SFT2D1	166653205	166676084
CLN6	66286383	66309134
SH2D4B	82290554	82396296
OR2L3	246290606	246291545
OR6C1	54000650	54001589
HEY1	80838799	80842653
FGFR1OP	167332794	167375896
CTBP1	1195227	1232908
TAP2	3979239	3992655
ANK3	61456061	62002720
FANCC	96912328	97119812
TMEM57	25629935	25699285
BARX1	95753729	95757429
GLS2	55150994	55168465
C9orf43	115212808	115231785
ATP6V1G2-DDX39B	2745623	2762243
OPTN	13182087	13220282
NUMB	72811670	72995039
HOXC9	52680143	52683387
TMEM254	81828980	81842287
APOBEC3A	37683472	37689134
MIR4660	8943364	8943438
DMD	31047265	32083507
SYS1	43425153	43438856
SOX18	62149522	62151423
ANXA11	81904859	81954227
FAM221B	35807013	35818744
SNX24	122209058	122372801
ANKRD50	125804653	125853337
GORASP1	39113093	39124858
PCDH17	57103789	57201066
HSD17B8	4552574	4554765
ADARB1	45318920	45470906
HMGCLL1	55407129	55551971
CCDC102A	56103590	56127978
PRR20E	56619622	56622644
FTSJ1	48219352	48229696
GPALPP1	44461686	44500404
CD302	160333384	160363012
MDFIC	114349444	114447206
TGFBI	135392482	135427406
TOMM70A	101564992	101602932
HEPACAM2	92655834	92686844
PRPS2	12719394	12752267
IL34	69171298	69252086
RNF6	25684904	25694508
BANK1	102954005	103214992
FLRT2	85066240	85164023
EHMT2	3095275	3113222
GPR1	206748284	206791016
C2	3113299	3161192
CA12	61402782	61461362
SPON2	1150720	1192750
TTTY23B	6170486	6171651
LILRA5	59510164	59516221
PARD3B	205118760	206193131
SCN1A	166553915	166713888
GNL3	52694975	52703550
MRPS12	44113433	44115499
SCHIP1	160473729	161097849
DYSF	71547339	71767401
VCY1B	14677495	14678232
R3HCC1L	99884370	99994644
TRNT1	3143599	3165706
APBB1	6372929	6382497
ZNF83	57807429	57833456
LINC00524	100942076	100944012
SNX17	27446866	27453904
TFDP2	143145959	143351076
ELK3	95112290	95187744
ATP6V1G3	196758974	196776698
CREM	35524835	35541892
ITGB2	45130295	45165393
ATL2	38375532	38457936
MIR6875	100303593	100303665
DCLRE1C	14986615	15036437
FAM122C	133768888	133816307
KARS	74219122	74239086
MIR4656	4794721	4794796
MIR520B	58896292	58896353
ZNF208	21940736	21985585
CLEC3A	76613943	76623502
HPS6	103815113	103817785
UBE2Q2P1	82871430	82915030
BCAR1	73820428	73843027
CTCFL	55515203	55533329
LINC00917	84922956	84936786
LIMCH1	41309545	41396818
LYST	233890953	234096850
LINC00623	143009520	143052116
LOC100506834	88753432	88806768
TMEM51	15352815	15419561
CYP3A4	99192518	99219747
ZNF431	21116679	21160645
KIAA1586	57019503	57027996
LOC104968399	3245434	3251848
TGIF2LX	89063595	89064538
ACTN3	66070441	66087376
ST3GAL3	43945790	44169424
UBA5	133861829	133879634
ZSCAN4	62872114	62882332
SLC7A3	70062154	70067700
CDK2AP2	67030536	67032234
HENMT1	108992432	109005267
LOC100506393	20058885	20143069
RPL34-AS1	109678794	109761062
LOC100505920	195403498	195406790
EIF1AD	65520591	65526213
TCF19	31234281	31239971
MIR4297	131531552	131531628
KCNK10	87716204	87859346
INPP5A	134201342	134446974
INPP5K	1344620	1366932
MIR4436B1	110201298	110201389
MEG3	100362197	100397113
PSMA1	14482997	14621756
IGF1	101313774	101398508
ATG3	113734043	113763500
LINC00837	29118245	29124985
CLIC1	31806336	31812301
CCDC3	12978630	13181779
WNT2	116703921	116750579
MAP7	136705111	136913650
GPX2	64475622	64479376
MIR509-2	146149744	146149835
OR2H1	29534208	29540078
RNF135	26322081	26351055
NTRK2	86474414	86682633
SLAIN1	77213295	77236378
LINC00410	90341208	90376852
NACA	55392477	55405593
DIAPH3	59137723	59636120
TACC2	123862543	124004050
OPRM1	154402238	154495181
TRA2A	23510925	23538185
CREB3L4	152206938	152213464
TMCO3	113193308	113252545
OBSL1	220128115	220144512
SMG6	1909882	2086891
USP17L21	8940734	8942327
MIR4435-1	111795059	111795139
PHKA1	71715388	71850754
ZNF222	49221333	49229102
DHX35	37024394	37101780
CCT8	29350513	29367989
GIMAP6	149953396	149960669
CYP4F24P	15731143	15751798
IFNA14	21229200	21229978
BTBD16	124020810	124087666
C6orf48	3248774	3253623
PTPN3	111177794	111231144
SMARCD1	48765249	48780761
PCDHGB4	140747635	140750047
IQCF2	51870684	51872480
PROKR1	68726457	68736212
HLCS	37045058	37275134
PATE2	125151235	125153924
SMUG1	52861505	52869045
PCBD2	134268708	134326235
TRIM65	71396635	71404679
DMD	31047265	32083507
PCDHGA9	140762703	140765190
SYNPR-AS1	63384311	63510767
SGCG	22653059	22797304
APBB2	40506800	40553929
PSEN1	72672895	72760152
TRIM3	6426418	6451790
ZFAND6	78138964	78217790
RHOH	39870981	39922779
SIAH2	151941599	151963953
GRHL1	10009242	10059863
DEPDC5	30480847	30633020
BSDC1	32602820	32632649
AKAP17A	1670485	1681407
FXR1	182112927	182183233
SOAT1	177529471	177594437
LEPR	65763959	65864505
MID2	106955739	107061523
PAX5	36823271	37024476
LIAS	39137038	39155666
SNHG17	36482652	36497432
GAS7	9754650	9870348
TACC2	123912930	124004050
P2RY8	1541465	1616037
DDX1	15649195	15688686
MADCAM1	447489	456343
CLK2	153499282	153509944
IFRD1	111850434	111904494
CTDP1	75540788	75615498
EXOC1	56414572	56466001
UBR2	42639737	42696067
SNX13	17796909	17946656
LINC01164	133454723	133472525
LOC101928943	47248783	47250237
TRIM67	229365296	229423937
POLA1	24621984	24925023
SMC5-AS1	72020794	72063610
KLHL6-AS1	184749216	184752808
PPP3R1	68259492	68333155
MIR6891	31430979	31431072
DISC1-IT1	230128202	230147574
FUZ	55001935	55008379
CT45A3	134711153	134719185
UBN1	4837632	4872403
MIR544B	125933975	125934053
ACVR2A	148319033	148404866
GAL3ST2	242364912	242392375
GLT1D1	127904033	128035462
PPFIA2	80175884	80287324
CD53	111217244	111244081
AP3B2	81125087	81175714
YAF2	40837173	40918418
ABHD13	107668763	107684604
LINC00520	55317605	55333145
ITPRIPL2	19032754	19040453
RIMBP3C	20229957	20235750
SUV39H1	48438888	48452350
SPEF1	3706150	3710102
SYBU	110655580	110762410
DARS-AS1	136459215	136481582
C14orf93	22525949	22549250
HCK	30103651	30153318
FAM172A	92979186	93473160
CDSN	2332629	2338020
ZNF302	39860383	39869142
LOC283038	127361801	127388236
TENM1	123337436	123925347
PCDHGA1	140690435	140872730
SNORD115-10	23043584	23043666
CREM	35524060	35541892
CASC5	38673738	38742173
THSD7B	137464931	138151757
ARF5	127015641	127018995
ABI1	27075530	27190022
EIF4E3	71811129	71857216
ANGPTL3	62835745	62844564
LIPI	14403005	14505083
BPNT1	218297446	218329818
PAX3	222772849	222871959
NPEPL1	56701267	56724307
SPRY3	57509844	57524511
